customer_id;user_id;sex;name;surname;patronymic;day_of_birth;measure;tariff_id;tariff_end_date;instructor_id
767;879;man;Марк;Глаголев;Денисович;1951-07-30;{"""height""": """[183]""", """weights""": """[176, 171, 172]""", """measure_dates""": """['2019-02-12', '2019-05-27', '2021-04-26']"""};3;2022-11-06;
768;880;woman;Ксения;Маркова;Георгиевна;1987-03-28;{"""height""": """[151]""", """weights""": """[53, 63, 63]""", """measure_dates""": """['2019-11-21', '2021-02-11', '2021-03-11']"""};2;2022-12-23;
769;881;woman;Элина;Преснякова;Болеславовна;1977-01-08;{"""height""": """[155]""", """weights""": """[90, 95, 105]""", """measure_dates""": """['2020-09-10', '2020-10-01', '2020-11-21']"""};4;2021-04-17;
770;882;man;Альберт;Новодворский;Максимович;1951-04-29;{"""height""": """[191]""", """weights""": """[140, 136, 129, 130, 133]""", """measure_dates""": """['2019-01-08', '2019-01-26', '2020-08-19', '2021-02-06', '2021-02-13']"""};2;2021-09-02;
771;883;woman;Юлианна;Шевченко;Егоровна;1988-01-28;{"""height""": """[156]""", """weights""": """[82, 82, 87, 91, 90, 90]""", """measure_dates""": """['2019-09-18', '2019-12-24', '2020-03-09', '2020-12-06', '2020-12-17', '2021-04-28']"""};2;2021-10-20;85
772;884;woman;Алиса;Чайковская;Викторовна;1965-05-25;{"""height""": """[184]""", """weights""": """[120, 124, 129, 125]""", """measure_dates""": """['2019-03-31', '2019-07-25', '2021-02-05', '2021-04-26']"""};1;2022-04-08;
773;885;man;Гордей;Свиридов;Богуславович;1988-04-10;{"""height""": """[166]""", """weights""": """[61, 66, 72, 65, 57, 65]""", """measure_dates""": """['2019-03-14', '2019-06-11', '2019-10-18', '2020-09-25', '2021-01-25', '2021-03-30']"""};3;2022-05-11;81
774;886;man;Мирослав;Ахматов;Егорович;1959-04-23;{"""height""": """[150]""", """weights""": """[75, 66]""", """measure_dates""": """['2021-02-20', '2021-04-13']"""};1;2021-08-05;82
775;887;woman;Майя;Гронская;Игоревна;1959-11-09;{"""height""": """[170]""", """weights""": """[149, 154, 158, 154]""", """measure_dates""": """['2020-06-06', '2020-12-19', '2021-01-05', '2021-03-07']"""};1;2022-04-27;90
776;888;man;Эдуард;Бельский;Матвеевич;1996-12-20;{"""height""": """[157]""", """weights""": """[124, 134, 140, 135, 131, 126]""", """measure_dates""": """['2019-02-22', '2020-02-04', '2020-04-26', '2020-05-21', '2021-03-01', '2021-03-13']"""};2;2022-11-20;82
777;889;man;Демид;Юматов;Борисович;1985-06-01;{"""height""": """[195]""", """weights""": """[156, 166]""", """measure_dates""": """['2020-07-04', '2021-03-19']"""};2;2021-08-30;
778;890;woman;Богдана;Преображенская;Кузминична;1997-12-11;{"""height""": """[182]""", """weights""": """[89, 86, 83, 88, 95, 89, 93]""", """measure_dates""": """['2019-04-12', '2019-08-30', '2019-12-19', '2019-12-23', '2021-01-23', '2021-02-20', '2021-03-30']"""};1;2021-10-13;83
779;891;woman;Ирина;Марченко;Игоревна;1968-08-08;{"""height""": """[184]""", """weights""": """[80, 89, 80, 79, 86, 90]""", """measure_dates""": """['2019-02-12', '2019-06-29', '2020-04-29', '2020-05-10', '2020-10-22', '2021-01-08']"""};3;2021-05-03;
780;892;man;Мирон;Метельский;Ильич;1991-12-18;{"""height""": """[150]""", """weights""": """[88, 80, 76, 85, 91]""", """measure_dates""": """['2019-01-29', '2020-12-18', '2021-01-10', '2021-02-20', '2021-04-25']"""};4;2022-07-17;
781;893;woman;Мирослава;Симонова;Аскольдовна;1976-01-10;{"""height""": """[146]""", """weights""": """[130, 140, 145, 149, 159, 158]""", """measure_dates""": """['2019-06-30', '2020-02-04', '2020-12-23', '2021-02-03', '2021-02-18', '2021-02-19']"""};3;2021-12-06;84
782;894;woman;Надежда;Потапова;Валериевна;1997-07-25;{"""height""": """[159]""", """weights""": """[61, 57, 52]""", """measure_dates""": """['2019-04-17', '2020-05-22', '2021-02-10']"""};1;2022-10-07;
783;895;woman;Марта;Левченко;Кирилловна;1950-06-03;{"""height""": """[151]""", """weights""": """[116, 117, 111]""", """measure_dates""": """['2020-01-11', '2020-03-22', '2021-02-18']"""};2;2021-06-16;88
784;896;woman;Теона;Орловская;Викторовна;1999-06-01;{"""height""": """[161]""", """weights""": """[121, 117, 110, 111]""", """measure_dates""": """['2019-04-15', '2019-12-24', '2020-04-05', '2020-08-11']"""};1;2021-07-08;
785;897;man;Мирон;Яропольский;Анатольевич;1960-08-30;{"""height""": """[192]""", """weights""": """[192, 183, 183, 185, 194, 202, 210]""", """measure_dates""": """['2019-03-28', '2019-11-03', '2020-02-13', '2020-05-13', '2020-10-26', '2021-01-30', '2021-01-31']"""};2;2021-12-30;
786;898;man;Тимур;Грацианский;Васильевич;1954-12-17;{"""height""": """[178]""", """weights""": """[143]""", """measure_dates""": """['2020-12-28']"""};3;2021-04-02;
787;899;man;Ринат;Вьюгин;Владимирович;1988-01-15;{"""height""": """[177]""", """weights""": """[106]""", """measure_dates""": """['2019-07-14']"""};1;2022-09-06;83
788;900;man;Иван;Илларионов;Александрович;1961-12-15;{"""height""": """[180]""", """weights""": """[152, 148, 158, 149]""", """measure_dates""": """['2019-01-14', '2019-05-03', '2019-11-24', '2019-12-20']"""};1;2022-04-01;82
789;901;man;Глеб;Воронов;Артемович;1969-07-27;{"""height""": """[194]""", """weights""": """[151]""", """measure_dates""": """['2019-08-12']"""};1;2022-09-25;83
790;902;man;Ростислав;Барон;Иванович;1976-06-16;{"""height""": """[198]""", """weights""": """[143, 139, 145]""", """measure_dates""": """['2019-11-05', '2020-05-12', '2021-03-24']"""};4;2022-06-07;90
791;903;woman;Лана;Соколова;Болеславовна;1962-05-22;{"""height""": """[159]""", """weights""": """[90]""", """measure_dates""": """['2020-12-14']"""};2;2021-08-11;
792;904;man;ЭмильЮрий;Розин;Вячеславович;2001-12-27;{"""height""": """[183]""", """weights""": """[105, 107, 106, 97, 103, 104, 108]""", """measure_dates""": """['2019-02-06', '2019-05-08', '2019-09-11', '2020-02-25', '2020-05-17', '2020-10-25', '2020-12-17']"""};1;2021-10-08;
793;905;woman;Эльвина;Софийская;Геннадиевна;1976-09-20;{"""height""": """[149]""", """weights""": """[82, 73, 76, 80, 80, 78, 75]""", """measure_dates""": """['2020-04-16', '2020-07-09', '2020-07-31', '2020-08-26', '2020-10-07', '2021-03-16', '2021-03-20']"""};1;2022-05-26;85
794;906;man;Константин;Барон;Наумович;1989-07-12;{"""height""": """[189]""", """weights""": """[178, 184, 176, 170, 168, 170, 160]""", """measure_dates""": """['2019-01-06', '2019-07-13', '2020-10-15', '2021-01-15', '2021-01-15', '2021-02-01', '2021-03-31']"""};3;2021-12-27;
795;907;woman;Елизавета;Николаева;Вениаминовна;1973-05-29;{"""height""": """[162]""", """weights""": """[131]""", """measure_dates""": """['2020-04-08']"""};2;2021-05-11;83
796;908;man;Денис;Книжник;Аркадьевич;1979-12-18;{"""height""": """[172]""", """weights""": """[123]""", """measure_dates""": """['2021-04-26']"""};3;2021-08-27;79
797;909;man;Савва;Филатов;Наумович;1958-03-08;{"""height""": """[153]""", """weights""": """[129, 135]""", """measure_dates""": """['2019-03-12', '2021-04-22']"""};4;2021-08-18;
798;910;man;Антон;Медведев;Аркадьевич;1952-03-27;{"""height""": """[147]""", """weights""": """[53, 58, 63, 64, 57, 62, 69]""", """measure_dates""": """['2019-05-30', '2019-06-15', '2019-09-10', '2019-11-10', '2019-11-22', '2020-10-03', '2021-01-22']"""};2;2021-12-23;
799;911;woman;Аля;Добровольская;Леонидовна;1978-10-08;{"""height""": """[150]""", """weights""": """[127, 121, 128, 123, 130, 132, 123]""", """measure_dates""": """['2019-05-24', '2019-08-29', '2020-01-12', '2020-08-25', '2020-09-07', '2020-09-29', '2020-11-27']"""};4;2022-06-12;84
800;912;woman;Алина;Назарова;Афанасьевна;1974-07-23;{"""height""": """[169]""", """weights""": """[119, 127]""", """measure_dates""": """['2020-09-17', '2021-04-18']"""};3;2022-09-12;91
801;913;man;Андрей;Агатов;Ефимович;1997-05-24;{"""height""": """[152]""", """weights""": """[144, 154, 148, 138]""", """measure_dates""": """['2019-04-25', '2019-05-28', '2020-02-08', '2020-06-14']"""};3;2021-08-31;
802;914;man;Яромир;Аристов;Данилович;1991-02-19;{"""height""": """[201]""", """weights""": """[170, 175, 171, 165, 175, 167]""", """measure_dates""": """['2019-05-02', '2019-06-15', '2019-08-09', '2019-12-17', '2020-05-04', '2021-04-17']"""};1;2021-06-08;
803;915;woman;София;Новицкая;Павловна;1959-11-27;{"""height""": """[162]""", """weights""": """[69, 78]""", """measure_dates""": """['2019-11-28', '2021-04-03']"""};2;2022-08-29;
804;916;man;Владислав;Малиновский;Данилович;1992-08-01;{"""height""": """[181]""", """weights""": """[84, 80, 78, 69, 74, 65]""", """measure_dates""": """['2019-07-31', '2019-11-12', '2020-03-17', '2020-08-03', '2021-01-10', '2021-02-26']"""};4;2022-09-12;86
805;917;man;Ярослав;Чесменский;Михайлович;1974-11-25;{"""height""": """[192]""", """weights""": """[167]""", """measure_dates""": """['2021-02-08']"""};2;2022-07-18;83
806;918;man;Олег;Гаранин;Аркадьевич;1998-01-22;{"""height""": """[167]""", """weights""": """[83, 92, 101, 101]""", """measure_dates""": """['2019-09-26', '2020-10-27', '2021-02-13', '2021-04-24']"""};1;2022-10-11;85
807;919;man;Виктор;Полонский;Игоревич;1956-09-27;{"""height""": """[199]""", """weights""": """[101, 104, 113, 113, 108]""", """measure_dates""": """['2019-10-13', '2019-10-18', '2020-06-21', '2020-07-05', '2021-04-28']"""};2;2022-11-06;84
808;920;man;Вадим;Гедианов;Давидович;1997-04-16;{"""height""": """[172]""", """weights""": """[51, 45, 54]""", """measure_dates""": """['2019-03-12', '2020-06-29', '2020-07-24']"""};1;2021-10-31;80
809;921;man;Эдуард;Фирсов;Вячеславович;1967-03-15;{"""height""": """[180]""", """weights""": """[144, 139, 141]""", """measure_dates""": """['2019-02-23', '2019-12-31', '2021-02-01']"""};4;2022-09-09;89
810;922;man;Владислав;Болконский;Матвеевич;1953-10-20;{"""height""": """[185]""", """weights""": """[79, 87, 89, 81, 78, 71, 61]""", """measure_dates""": """['2019-04-24', '2019-11-29', '2020-01-12', '2020-03-01', '2020-11-12', '2020-11-28', '2021-01-21']"""};3;2022-05-25;
811;923;man;Валерий;Граф;Наумович;1994-05-30;{"""height""": """[161]""", """weights""": """[148]""", """measure_dates""": """['2021-04-27']"""};3;2022-08-01;79
812;924;woman;Доминика;Тимофеева;Геннадиевна;1981-12-10;{"""height""": """[160]""", """weights""": """[100, 94, 89, 91, 87]""", """measure_dates""": """['2019-02-15', '2020-01-06', '2020-11-28', '2021-01-01', '2021-01-23']"""};4;2021-12-19;88
813;925;woman;Карина;Морозова;Аскольдовна;1953-10-29;{"""height""": """[151]""", """weights""": """[149, 147, 157, 159]""", """measure_dates""": """['2019-11-05', '2019-11-15', '2020-08-08', '2021-03-29']"""};4;2021-06-01;90
814;926;woman;Аврора;Руденко;Львовна;1984-06-07;{"""height""": """[162]""", """weights""": """[69, 62, 53, 57, 51, 59, 65]""", """measure_dates""": """['2019-04-04', '2019-04-16', '2019-05-11', '2019-11-30', '2020-07-17', '2020-08-12', '2021-02-07']"""};3;2021-07-31;
815;927;woman;Владислава;Волкова;Артемовна;1974-10-25;{"""height""": """[189]""", """weights""": """[120, 124, 116, 113, 116, 114, 119]""", """measure_dates""": """['2019-03-13', '2020-02-17', '2020-10-13', '2020-11-12', '2021-01-26', '2021-02-19', '2021-04-06']"""};2;2021-04-28;
816;928;woman;Эльвина;Маслова;Андреевна;1961-04-02;{"""height""": """[204]""", """weights""": """[131, 132, 141, 137, 143, 148]""", """measure_dates""": """['2019-01-24', '2019-06-19', '2019-06-30', '2019-08-23', '2021-02-02', '2021-02-28']"""};2;2022-06-25;83
817;929;woman;Теона;Новицкая;Альбертовна;1989-07-14;{"""height""": """[197]""", """weights""": """[71, 73]""", """measure_dates""": """['2019-09-27', '2021-02-13']"""};2;2022-08-14;84
818;930;woman;Алеся;Абрамова;Геннадиевна;1993-12-27;{"""height""": """[172]""", """weights""": """[96, 94, 85, 90, 97, 92]""", """measure_dates""": """['2019-02-06', '2019-09-23', '2019-10-23', '2019-12-24', '2019-12-28', '2020-11-03']"""};3;2021-04-06;
819;931;man;ЭмильЮрий;Вепрев;Антонович;1993-05-04;{"""height""": """[167]""", """weights""": """[134, 143, 139, 144, 149, 157]""", """measure_dates""": """['2019-01-05', '2019-07-23', '2019-09-16', '2019-11-02', '2020-08-05', '2021-03-21']"""};1;2022-11-26;87
820;932;man;Валерий;Глебов;Львович;2000-09-16;{"""height""": """[175]""", """weights""": """[108, 110, 114, 116]""", """measure_dates""": """['2019-10-20', '2020-02-10', '2021-02-13', '2021-04-09']"""};3;2022-12-30;
821;933;woman;Яна;Королева;Александровна;1999-05-14;{"""height""": """[193]""", """weights""": """[187, 185]""", """measure_dates""": """['2020-04-06', '2021-02-10']"""};4;2022-05-01;
822;934;man;Святослав;Борисоглебский;Александрович;1952-07-26;{"""height""": """[165]""", """weights""": """[106, 110, 116]""", """measure_dates""": """['2019-03-03', '2020-09-05', '2021-01-16']"""};4;2022-05-17;86
823;935;woman;Ольга;Химченко;Кузминична;1987-05-08;{"""height""": """[165]""", """weights""": """[78, 76, 70, 63, 66]""", """measure_dates""": """['2019-08-23', '2021-01-20', '2021-01-31', '2021-03-27', '2021-04-14']"""};3;2021-12-03;
824;936;man;Тимофей;Златогорский;Альбертович;1992-11-25;{"""height""": """[202]""", """weights""": """[92, 85, 91, 97, 99]""", """measure_dates""": """['2019-07-03', '2020-06-18', '2020-10-20', '2021-03-23', '2021-04-22']"""};1;2022-05-16;
825;937;woman;Аврора;Орлова;Валентиновна;1984-05-21;{"""height""": """[178]""", """weights""": """[125, 118, 125, 120, 111, 113, 110]""", """measure_dates""": """['2019-06-26', '2019-07-30', '2019-12-23', '2020-02-23', '2020-05-22', '2020-06-29', '2020-09-12']"""};1;2022-12-05;
826;938;man;Павел;Верховский;Аркадьевич;1997-01-22;{"""height""": """[190]""", """weights""": """[73, 71]""", """measure_dates""": """['2019-12-28', '2020-04-17']"""};3;2021-04-09;82
827;939;man;Захар;Юматов;Анатольевич;1992-05-02;{"""height""": """[160]""", """weights""": """[136, 128, 133, 130, 132, 126]""", """measure_dates""": """['2019-11-09', '2020-03-23', '2021-01-06', '2021-03-05', '2021-03-08', '2021-04-29']"""};1;2021-10-16;80
828;940;man;Яромир;Аренский;Николаевич;2002-06-17;{"""height""": """[172]""", """weights""": """[69, 72, 69]""", """measure_dates""": """['2020-10-01', '2021-03-18', '2021-04-17']"""};1;2022-07-03;
829;941;woman;Станислава;Новицкая;Аркадьевна;1978-08-01;{"""height""": """[171]""", """weights""": """[74, 68, 58, 52, 59, 68, 72]""", """measure_dates""": """['2019-07-23', '2019-09-10', '2020-07-03', '2020-07-25', '2020-09-03', '2020-12-04', '2021-03-23']"""};3;2021-06-22;88
830;942;woman;Клара;Маслова;Григорьевна;1988-03-20;{"""height""": """[163]""", """weights""": """[138, 144, 134, 139]""", """measure_dates""": """['2019-01-22', '2021-02-02', '2021-02-17', '2021-04-08']"""};3;2022-08-12;
831;943;man;Георгий;Розин;Анатольевич;1998-02-16;{"""height""": """[181]""", """weights""": """[97, 107, 98]""", """measure_dates""": """['2019-01-05', '2020-03-16', '2021-02-22']"""};3;2022-10-04;
832;944;man;Влад;Вьюгин;Матвеевич;1985-06-27;{"""height""": """[188]""", """weights""": """[176, 166, 161, 165, 170, 170]""", """measure_dates""": """['2020-02-06', '2020-05-27', '2021-01-18', '2021-03-07', '2021-03-31', '2021-04-24']"""};1;2021-07-28;81
833;945;woman;Мария;Ефимова;Львовна;1965-03-01;{"""height""": """[196]""", """weights""": """[174, 174, 165, 166, 162]""", """measure_dates""": """['2019-08-17', '2020-05-03', '2020-10-08', '2021-03-06', '2021-04-30']"""};3;2021-04-13;87
834;946;man;Максим;Илларионов;Ильич;1988-12-20;{"""height""": """[186]""", """weights""": """[166]""", """measure_dates""": """['2020-06-19']"""};3;2022-07-22;
835;947;man;Мирон;Михайловский;Давидович;1989-04-30;{"""height""": """[174]""", """weights""": """[122, 121]""", """measure_dates""": """['2019-05-23', '2021-01-08']"""};2;2021-08-05;
836;948;man;Вадим;Агатов;Максимович;1958-07-21;{"""height""": """[158]""", """weights""": """[95, 96, 97, 92, 90, 100, 98]""", """measure_dates""": """['2019-12-11', '2020-03-14', '2021-01-06', '2021-02-14', '2021-02-21', '2021-04-01', '2021-04-30']"""};4;2022-08-19;91
837;949;woman;Ярослава;Матвеева;Леонидовна;1988-02-20;{"""height""": """[180]""", """weights""": """[169, 161]""", """measure_dates""": """['2019-09-24', '2020-02-07']"""};3;2022-10-13;
838;950;woman;Ольга;Марченко;Кузьминична;1993-09-23;{"""height""": """[154]""", """weights""": """[101, 105, 109, 113, 105, 115, 113]""", """measure_dates""": """['2019-09-30', '2019-10-21', '2020-01-15', '2020-08-19', '2020-10-02', '2021-02-23', '2021-04-28']"""};4;2022-04-25;87
839;951;man;Влад;Арбенин;Борисович;1965-10-15;{"""height""": """[169]""", """weights""": """[90, 93]""", """measure_dates""": """['2020-01-25', '2021-02-20']"""};1;2021-07-25;
840;952;woman;Валентина;Демидова;Ниловна;1984-11-13;{"""height""": """[198]""", """weights""": """[150, 145, 136, 138, 131, 141, 141]""", """measure_dates""": """['2019-04-25', '2019-08-18', '2019-11-07', '2020-01-13', '2020-08-23', '2021-01-11', '2021-01-12']"""};1;2022-07-14;82
841;953;man;Ильдар;Варшавский;Богуславович;1999-11-13;{"""height""": """[193]""", """weights""": """[83, 90, 80, 80]""", """measure_dates""": """['2020-05-24', '2021-01-16', '2021-02-17', '2021-04-02']"""};4;2022-05-19;86
842;954;man;Айдар;Воскресенский;Георгиевич;1998-05-13;{"""height""": """[165]""", """weights""": """[79, 72, 79, 71, 61]""", """measure_dates""": """['2019-02-03', '2019-08-06', '2021-01-16', '2021-01-21', '2021-02-11']"""};1;2021-06-30;86
843;955;man;Тимур;Новгородский;Антонович;1983-01-29;{"""height""": """[173]""", """weights""": """[99, 102]""", """measure_dates""": """['2019-06-12', '2020-08-11']"""};4;2021-07-30;
844;956;woman;Юлия;Куликовская;Леоновна;1987-09-07;{"""height""": """[191]""", """weights""": """[192, 184]""", """measure_dates""": """['2019-10-08', '2021-04-04']"""};2;2022-04-08;
845;957;man;Марк;Одоевский;Леонидович;1991-03-20;{"""height""": """[151]""", """weights""": """[139, 132, 142, 138, 137]""", """measure_dates""": """['2019-07-13', '2020-02-27', '2020-05-05', '2020-08-04', '2021-01-04']"""};4;2022-05-23;89
846;958;man;Иван;Смирнов;Григорьевич;1956-07-04;{"""height""": """[196]""", """weights""": """[136]""", """measure_dates""": """['2021-01-20']"""};4;2021-08-23;87
847;959;man;Вячеслав;Вельтистов;Аркадьевич;2001-01-15;{"""height""": """[157]""", """weights""": """[78, 73, 67, 65]""", """measure_dates""": """['2019-10-09', '2020-02-10', '2020-11-24', '2021-04-13']"""};2;2021-04-26;
848;960;woman;Соня;Кузнецова;Георгиевна;1971-10-11;{"""height""": """[189]""", """weights""": """[141, 138]""", """measure_dates""": """['2019-08-22', '2020-07-23']"""};4;2021-09-29;87
849;961;woman;Мария;Лионова;Геннадиевна;1999-05-02;{"""height""": """[168]""", """weights""": """[126]""", """measure_dates""": """['2019-10-30']"""};1;2022-10-03;82
850;962;man;Одиссей;Богатырев;Дмитриевич;1988-07-07;{"""height""": """[152]""", """weights""": """[116, 107]""", """measure_dates""": """['2020-09-05', '2020-12-23']"""};2;2021-07-07;91
851;963;woman;Аделина;Софийская;Архиповна;1992-09-14;{"""height""": """[159]""", """weights""": """[136]""", """measure_dates""": """['2019-08-16']"""};2;2022-08-10;
852;964;man;Виктор;Арский;Миронович;2000-03-05;{"""height""": """[202]""", """weights""": """[112, 116, 124, 121, 120, 126, 122]""", """measure_dates""": """['2019-04-20', '2019-05-30', '2019-06-06', '2019-08-16', '2019-12-20', '2019-12-20', '2020-10-11']"""};2;2021-06-12;91
853;965;man;Михаил;Орловский;Аркадьевич;1958-11-27;{"""height""": """[151]""", """weights""": """[108, 100, 101, 102, 92]""", """measure_dates""": """['2019-07-22', '2021-02-08', '2021-02-15', '2021-02-28', '2021-03-14']"""};1;2022-05-24;88
854;966;woman;Елизавета;Марченко;Георгиевна;1970-08-26;{"""height""": """[161]""", """weights""": """[143, 136, 128, 123, 113, 118]""", """measure_dates""": """['2019-06-06', '2019-09-06', '2020-01-14', '2020-05-02', '2021-03-29', '2021-04-12']"""};2;2021-06-18;
855;967;woman;Лина;Лионова;Геннадьевна;1982-11-07;{"""height""": """[157]""", """weights""": """[110, 114, 111, 112, 119]""", """measure_dates""": """['2019-04-01', '2019-05-01', '2019-08-30', '2021-02-26', '2021-04-06']"""};3;2021-11-24;79
856;968;man;Игорь;Арский;Владимирович;1954-08-25;{"""height""": """[180]""", """weights""": """[83, 78, 75, 73, 74, 74]""", """measure_dates""": """['2019-04-08', '2019-04-15', '2020-04-25', '2021-01-04', '2021-01-30', '2021-03-21']"""};2;2022-10-09;
857;969;man;Тимур;Воскресенский;Вячеславович;1972-06-12;{"""height""": """[205]""", """weights""": """[152, 147, 146, 155, 162]""", """measure_dates""": """['2019-05-25', '2019-10-26', '2020-01-08', '2021-02-08', '2021-04-10']"""};2;2022-07-21;87
858;970;man;Ян;Верховский;Егорович;1990-11-25;{"""height""": """[158]""", """weights""": """[141, 145]""", """measure_dates""": """['2020-04-27', '2021-02-19']"""};3;2021-09-23;
859;971;man;Родион;Болконский;Геннадьевич;1974-11-27;{"""height""": """[198]""", """weights""": """[106, 98, 106, 115, 115]""", """measure_dates""": """['2019-04-04', '2019-04-10', '2020-03-03', '2020-04-16', '2021-01-12']"""};4;2021-07-01;80
860;972;woman;Надежда;Малышева;Вениаминовна;1994-12-09;{"""height""": """[200]""", """weights""": """[172, 172, 163, 153, 163, 168, 168]""", """measure_dates""": """['2019-05-19', '2019-07-29', '2020-01-22', '2020-03-10', '2021-02-26', '2021-03-05', '2021-04-24']"""};4;2021-05-06;
861;973;man;Елисей;Воскресенский;Вадимович;2002-07-18;{"""height""": """[189]""", """weights""": """[105, 113, 115]""", """measure_dates""": """['2020-03-13', '2021-01-05', '2021-01-08']"""};1;2021-12-30;
862;974;man;Антон;Варшавский;Алексеевич;1978-03-15;{"""height""": """[165]""", """weights""": """[80]""", """measure_dates""": """['2021-03-29']"""};3;2021-12-23;
863;975;man;Николай;Чесменский;Максимович;1962-01-02;{"""height""": """[182]""", """weights""": """[133, 132, 134]""", """measure_dates""": """['2019-08-10', '2019-09-05', '2019-12-23']"""};4;2022-10-15;89
864;976;woman;Нелли;Матвеева;Вадимовна;1981-02-23;{"""height""": """[167]""", """weights""": """[57]""", """measure_dates""": """['2019-06-04']"""};2;2022-06-24;
865;977;man;Виталий;Северский;Владимирович;1990-12-27;{"""height""": """[166]""", """weights""": """[146, 150]""", """measure_dates""": """['2020-05-08', '2020-08-01']"""};1;2022-12-03;
866;978;man;Виктор;Ладомирский;Максович;1957-06-13;{"""height""": """[160]""", """weights""": """[127, 135, 129]""", """measure_dates""": """['2019-06-14', '2019-08-30', '2020-12-30']"""};3;2022-09-22;
867;979;man;Георгий;Облонский;Аркадьевич;1971-12-18;{"""height""": """[190]""", """weights""": """[150, 155, 165, 166]""", """measure_dates""": """['2019-04-19', '2019-05-04', '2020-06-08', '2021-03-29']"""};4;2021-06-30;81
868;980;woman;Кира;Владова;Григорьевна;1981-07-15;{"""height""": """[204]""", """weights""": """[127, 137, 135, 144]""", """measure_dates""": """['2019-11-29', '2020-03-22', '2020-05-14', '2021-04-23']"""};3;2021-11-14;80
869;981;man;Вадим;Васнецов;Антонович;1973-07-09;{"""height""": """[189]""", """weights""": """[178, 170, 174, 165, 171, 169]""", """measure_dates""": """['2019-05-01', '2019-08-19', '2020-03-31', '2020-04-07', '2021-01-06', '2021-04-22']"""};3;2022-06-07;80
870;982;woman;Диана;Добровольская;Ефимовна;2003-05-27;{"""height""": """[198]""", """weights""": """[80, 78, 88, 92, 88, 81]""", """measure_dates""": """['2019-06-21', '2019-09-21', '2020-06-06', '2020-09-22', '2021-03-05', '2021-03-12']"""};4;2022-06-27;
871;983;woman;Кира;Третьякова;Александровна;1986-01-25;{"""height""": """[169]""", """weights""": """[52, 48]""", """measure_dates""": """['2019-11-10', '2021-02-26']"""};4;2021-07-22;
872;984;man;Ринат;Аренский;Антонович;1972-07-14;{"""height""": """[167]""", """weights""": """[68, 61, 70, 77, 67, 63, 59]""", """measure_dates""": """['2019-01-23', '2019-05-23', '2019-06-30', '2019-08-16', '2019-09-28', '2021-01-21', '2021-04-12']"""};1;2022-10-27;
873;985;woman;Эмма;Хованская;Олеговна;1977-06-27;{"""height""": """[163]""", """weights""": """[127, 121, 126, 135, 143]""", """measure_dates""": """['2019-01-27', '2019-12-22', '2021-03-22', '2021-04-06', '2021-04-08']"""};4;2022-05-04;
874;986;man;Василий;Огинский;Викторович;2001-01-16;{"""height""": """[192]""", """weights""": """[162]""", """measure_dates""": """['2021-02-18']"""};2;2021-10-29;80
875;987;woman;Алина;Дарова;Львовна;1995-05-29;{"""height""": """[192]""", """weights""": """[105, 102, 102]""", """measure_dates""": """['2020-04-29', '2021-01-30', '2021-03-08']"""};4;2022-04-13;
876;988;woman;Алёна;Шведова;Григорьевна;1975-02-25;{"""height""": """[146]""", """weights""": """[114]""", """measure_dates""": """['2020-07-16']"""};4;2021-12-31;
877;989;man;Олег;Ямпольский;Максович;1985-01-06;{"""height""": """[161]""", """weights""": """[57, 67, 69]""", """measure_dates""": """['2019-11-23', '2019-12-25', '2020-07-01']"""};2;2022-10-04;
878;990;woman;Оксана;Князева;Натановна;1985-06-03;{"""height""": """[180]""", """weights""": """[175, 176, 184, 176]""", """measure_dates""": """['2019-02-02', '2019-07-09', '2020-04-02', '2021-01-05']"""};1;2021-05-12;101
879;991;man;Савелий;Шереметев;Миронович;1971-02-19;{"""height""": """[190]""", """weights""": """[198, 202, 211, 221, 221, 219, 221]""", """measure_dates""": """['2019-02-14', '2019-02-17', '2019-04-16', '2020-04-11', '2020-05-11', '2021-02-09', '2021-02-25']"""};2;2021-11-07;
880;992;woman;Карина;Карпова;Кузьминична;1959-08-03;{"""height""": """[169]""", """weights""": """[66]""", """measure_dates""": """['2021-04-07']"""};1;2021-06-26;104
881;993;woman;Яна;Ларина;Львовна;1955-02-26;{"""height""": """[166]""", """weights""": """[83, 73, 80]""", """measure_dates""": """['2019-04-21', '2019-09-26', '2020-03-25']"""};4;2021-09-01;
882;994;man;Алексей;Яров;Михайлович;1953-06-25;{"""height""": """[199]""", """weights""": """[128, 125, 124]""", """measure_dates""": """['2019-10-16', '2020-08-04', '2021-04-02']"""};1;2022-05-10;
883;995;woman;Снежана;Волкова;Ниловна;1990-02-02;{"""height""": """[203]""", """weights""": """[171, 180, 175, 180, 177]""", """measure_dates""": """['2019-11-20', '2020-02-09', '2020-04-01', '2020-12-15', '2021-03-22']"""};3;2022-06-17;98
884;996;woman;Зоя;Новикова;Васильевна;1966-12-25;{"""height""": """[184]""", """weights""": """[101, 92, 97, 95, 89, 83]""", """measure_dates""": """['2019-07-17', '2019-12-25', '2020-06-05', '2020-06-22', '2021-01-12', '2021-04-02']"""};3;2022-07-18;
885;997;woman;Мария;Соколова;Ильинична;1956-06-20;{"""height""": """[196]""", """weights""": """[197, 207, 203, 206, 216, 223]""", """measure_dates""": """['2019-01-18', '2019-12-18', '2019-12-20', '2020-01-09', '2020-04-03', '2021-01-03']"""};4;2022-06-21;96
